,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address
6037,Běixīnjīng,Shanghai,31.2188284,121.3681263,Shen Ya Times Square (申亚时代广场),Shopping Plaza,Shop & Service,"('Běixīnjīng', 'Shanghai')"
6038,Xújiāhuì,Shanghai,31.1963162,121.4313608,Din Tai Fung (鼎泰丰),Dumpling Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6039,Xújiāhuì,Shanghai,31.1963162,121.4313608,UNIQLO (优衣库),Clothing Store,Shop & Service,"('Xújiāhuì', 'Shanghai')"
6040,Xújiāhuì,Shanghai,31.1963162,121.4313608,Grand Gateway 66 (港汇恒隆广场),Shopping Mall,Shop & Service,"('Xújiāhuì', 'Shanghai')"
6041,Xújiāhuì,Shanghai,31.1963162,121.4313608,Simply Thai,Thai Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6042,Xújiāhuì,Shanghai,31.1963162,121.4313608,SHINSENKAN,Grocery Store,Shop & Service,"('Xújiāhuì', 'Shanghai')"
6043,Xújiāhuì,Shanghai,31.1963162,121.4313608,Starbucks (星巴克),Coffee Shop,Food,"('Xújiāhuì', 'Shanghai')"
6044,Xújiāhuì,Shanghai,31.1963162,121.4313608,Jade Garden (苏浙汇),Chinese Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6045,Xújiāhuì,Shanghai,31.1963162,121.4313608,Pizza Marzano (比萨玛尚诺),Pizza Place,Food,"('Xújiāhuì', 'Shanghai')"
6046,Xújiāhuì,Shanghai,31.1963162,121.4313608,Nespresso Boutique (奈斯派索咖啡精品店),Coffee Shop,Food,"('Xújiāhuì', 'Shanghai')"
6047,Xújiāhuì,Shanghai,31.1963162,121.4313608,Element Fresh (新元素),New American Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6048,Xújiāhuì,Shanghai,31.1963162,121.4313608,Olé,Supermarket,Shop & Service,"('Xújiāhuì', 'Shanghai')"
6049,Xújiāhuì,Shanghai,31.1963162,121.4313608,Costa Coffee (咖世家),Coffee Shop,Food,"('Xújiāhuì', 'Shanghai')"
6050,Xújiāhuì,Shanghai,31.1963162,121.4313608,Häagen-Dazs (哈根达斯),Ice Cream Shop,Food,"('Xújiāhuì', 'Shanghai')"
6051,Xújiāhuì,Shanghai,31.1963162,121.4313608,BANG by Mr Willis,Bistro,Food,"('Xújiāhuì', 'Shanghai')"
6052,Xújiāhuì,Shanghai,31.1963162,121.4313608,Bellagio (鹿港小镇),Taiwanese Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6053,Xújiāhuì,Shanghai,31.1963162,121.4313608,KFC (肯德基),Fast Food Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6054,Xújiāhuì,Shanghai,31.1963162,121.4313608,Gourmet Noodle House (家有好面),Noodle House,Food,"('Xújiāhuì', 'Shanghai')"
6055,Xújiāhuì,Shanghai,31.1963162,121.4313608,Saigon Mama (西贡妈妈),Vietnamese Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6056,Xújiāhuì,Shanghai,31.1963162,121.4313608,South Memory (望湘园),Hunan Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6057,Xújiāhuì,Shanghai,31.1963162,121.4313608,The Butcher's Club,Burger Joint,Food,"('Xújiāhuì', 'Shanghai')"
6058,Xújiāhuì,Shanghai,31.1963162,121.4313608,G+ 极食 The Urban Harvest,Restaurant,Food,"('Xújiāhuì', 'Shanghai')"
6059,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Taoyuan Village (桃园眷村),Taiwanese Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6060,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Lotus Land South Asian Food (莲池南亚餐厅),Indian Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6061,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Tianzifang (田子坊),Pedestrian Plaza,Outdoors & Recreation,"('Dǎpǔqiáo', 'Shanghai')"
6062,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,台北纯K,Karaoke Bar,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6063,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Panda Restaurant & Bar,Bar,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6064,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Haidilao Hot Pot (海底捞火锅),Hotpot Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6065,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Taste,Arts & Crafts Store,Shop & Service,"('Dǎpǔqiáo', 'Shanghai')"
6066,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Marugame Seimen (丸龟制面),Udon Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6067,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Kommune (公社咖啡),Café,Food,"('Dǎpǔqiáo', 'Shanghai')"
6068,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Friends Bar,Bar,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6069,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Café Dan (丹咖啡),Café,Food,"('Dǎpǔqiáo', 'Shanghai')"
6070,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,天辣绿色时尚餐厅,Chinese Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6071,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Taikang Market (泰康菜场),Farmers Market,Shop & Service,"('Dǎpǔqiáo', 'Shanghai')"
6072,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Liuli China Museum (上海琉璃艺术博物馆),Art Gallery,Arts & Entertainment,"('Dǎpǔqiáo', 'Shanghai')"
6073,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Yang's Dumpling (小杨生煎),Fast Food Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6074,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,The Plump Oyster,Seafood Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6075,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,I Love Shanghai Lounge TZF,Lounge,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6076,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Walkers (行者),Bar,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6077,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Bell Café & Bar,Hookah Bar,Nightlife Spot,"('Dǎpǔqiáo', 'Shanghai')"
6078,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Andalus,Moroccan Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6079,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Bi Feng Tang (避风塘),Cantonese Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6080,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Starbucks (星巴克),Coffee Shop,Food,"('Dǎpǔqiáo', 'Shanghai')"
6081,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,Alley Coffee & Bar,Café,Food,"('Dǎpǔqiáo', 'Shanghai')"
6082,Dǎpǔqiáo,Shanghai,31.2082863,121.4639412,QIANQIU Restaurant (千秋膳房),Taiwanese Restaurant,Food,"('Dǎpǔqiáo', 'Shanghai')"
6083,Little India,Singapore,1.3066476,103.8492691,Komala Vilas (Buffalo Rd),Indian Restaurant,Food,"('Little India', 'Singapore')"
6084,Little India,Singapore,1.3066476,103.8492691,AR-Rahman Royal Prata,Indian Restaurant,Food,"('Little India', 'Singapore')"
6085,Little India,Singapore,1.3066476,103.8492691,Mustard Restaurant,Indian Restaurant,Food,"('Little India', 'Singapore')"
6086,Little India,Singapore,1.3066476,103.8492691,Campers' Corner,Sporting Goods Shop,Shop & Service,"('Little India', 'Singapore')"
6087,Little India,Singapore,1.3066476,103.8492691,Nung Len,Thai Restaurant,Food,"('Little India', 'Singapore')"
6088,Little India,Singapore,1.3066476,103.8492691,Chef Kang's,Cantonese Restaurant,Food,"('Little India', 'Singapore')"
6089,Little India,Singapore,1.3066476,103.8492691,Sri Kamala Vilas Restaurant,Indian Restaurant,Food,"('Little India', 'Singapore')"
6090,Little India,Singapore,1.3066476,103.8492691,Little India,Neighborhood,Outdoors & Recreation,"('Little India', 'Singapore')"
6091,Little India,Singapore,1.3066476,103.8492691,Tekka Centre 竹脚中心,Market,Shop & Service,"('Little India', 'Singapore')"
6092,Little India,Singapore,1.3066476,103.8492691,Chia's Vegetable Supply,Fruit & Vegetable Store,Shop & Service,"('Little India', 'Singapore')"
6093,Little India,Singapore,1.3066476,103.8492691,Amaravati Restaurant,North Indian Restaurant,Food,"('Little India', 'Singapore')"
6094,Little India,Singapore,1.3066476,103.8492691,Allauddin's Briyani,Indian Restaurant,Food,"('Little India', 'Singapore')"
6095,Little India,Singapore,1.3066476,103.8492691,Yan Seng (炎成传统潮州粿),Breakfast Spot,Food,"('Little India', 'Singapore')"
6096,Little India,Singapore,1.3066476,103.8492691,Prata Saga Sambal Berlada,Breakfast Spot,Food,"('Little India', 'Singapore')"
6097,Little India,Singapore,1.3066476,103.8492691,LE Cafe Confectionery & Pastry,Bakery,Food,"('Little India', 'Singapore')"
6098,Little India,Singapore,1.3066476,103.8492691,545 Whampoa Prawn Noodles (Tekka Branch),Noodle House,Food,"('Little India', 'Singapore')"
6099,Little India,Singapore,1.3066476,103.8492691,LT Gallery,Museum,Arts & Entertainment,"('Little India', 'Singapore')"
6100,Little India,Singapore,1.3066476,103.8492691,Karthika Enterprises Pte Ltd,Grocery Store,Shop & Service,"('Little India', 'Singapore')"
6101,Little India,Singapore,1.3066476,103.8492691,Colonial Bistro Cafe,Bar,Nightlife Spot,"('Little India', 'Singapore')"
6102,Rochor Canal,Singapore,1.3038431,103.8528609,Khakabo,Gaming Cafe,Shop & Service,"('Rochor Canal', 'Singapore')"
6103,Rochor Canal,Singapore,1.3038431,103.8528609,Overjoyed,Arts & Crafts Store,Shop & Service,"('Rochor Canal', 'Singapore')"
6104,Rochor Canal,Singapore,1.3038431,103.8528609,Taste Good 好味小厨,Chinese Restaurant,Food,"('Rochor Canal', 'Singapore')"
6105,Rochor Canal,Singapore,1.3038431,103.8528609,The Wired Monkey,Café,Food,"('Rochor Canal', 'Singapore')"
6106,Rochor Canal,Singapore,1.3038431,103.8528609,Barcook Bakery,Bakery,Food,"('Rochor Canal', 'Singapore')"
6107,Rochor Canal,Singapore,1.3038431,103.8528609,Wing Seong Fatty's Restaurant,Asian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6108,Rochor Canal,Singapore,1.3038431,103.8528609,Bismillah Biryani,Indian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6109,Rochor Canal,Singapore,1.3038431,103.8528609,Meatsmith Little India,BBQ Joint,Food,"('Rochor Canal', 'Singapore')"
6110,Rochor Canal,Singapore,1.3038431,103.8528609,HOT SPOT Cafe Restaurant,Chinese Restaurant,Food,"('Rochor Canal', 'Singapore')"
6111,Rochor Canal,Singapore,1.3038431,103.8528609,The Malayan Council,Café,Food,"('Rochor Canal', 'Singapore')"
6112,Rochor Canal,Singapore,1.3038431,103.8528609,chimichanga,Dive Bar,Nightlife Spot,"('Rochor Canal', 'Singapore')"
6113,Rochor Canal,Singapore,1.3038431,103.8528609,The Inncrowd Hostel,Hostel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6114,Rochor Canal,Singapore,1.3038431,103.8528609,The Countryside Cafe,Café,Food,"('Rochor Canal', 'Singapore')"
6115,Rochor Canal,Singapore,1.3038431,103.8528609,Mayo Inn,Hotel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6116,Rochor Canal,Singapore,1.3038431,103.8528609,Village Hotel Albert Court,Hotel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6117,Rochor Canal,Singapore,1.3038431,103.8528609,Footprints Hostel,Hostel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6118,Rochor Canal,Singapore,1.3038431,103.8528609,The Daulat,Hotel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6119,Rochor Canal,Singapore,1.3038431,103.8528609,Seiwaa Okonomiyaki & Teppanyaki Restaurant,Shabu-Shabu Restaurant,Food,"('Rochor Canal', 'Singapore')"
6120,Rochor Canal,Singapore,1.3038431,103.8528609,Yong Kee Seafood Restaurant,Chinese Restaurant,Food,"('Rochor Canal', 'Singapore')"
6121,Rochor Canal,Singapore,1.3038431,103.8528609,Impian Wahyu,Indonesian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6122,Rochor Canal,Singapore,1.3038431,103.8528609,Jonathan's - Singapore's First Purely Gluten-Free Kitchen!,Gluten-free Restaurant,Food,"('Rochor Canal', 'Singapore')"
6123,Rochor Canal,Singapore,1.3038431,103.8528609,Premaas Cuisine,Indian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6124,Rochor Canal,Singapore,1.3038431,103.8528609,The Banana Leaf Apolo,Indian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6125,Rochor Canal,Singapore,1.3038431,103.8528609,WanderLust Hotel,Hotel,Travel & Transport,"('Rochor Canal', 'Singapore')"
6126,Rochor Canal,Singapore,1.3038431,103.8528609,Subway,Sandwich Place,Food,"('Rochor Canal', 'Singapore')"
6127,Rochor Canal,Singapore,1.3038431,103.8528609,HOSPODA,Gastropub,Food,"('Rochor Canal', 'Singapore')"
6128,Rochor Canal,Singapore,1.3038431,103.8528609,Al Bismi Restaurant,Indian Restaurant,Food,"('Rochor Canal', 'Singapore')"
6129,Rochor Canal,Singapore,1.3038431,103.8528609,Noodle Café,Thai Restaurant,Food,"('Rochor Canal', 'Singapore')"
6130,Rochor Canal,Singapore,1.3038431,103.8528609,Hainan Chicken Rice Ball,Chinese Restaurant,Food,"('Rochor Canal', 'Singapore')"
6131,Bukit Merah,Singapore,1.2806275,103.8305915,Plain Vanilla,Cupcake Shop,Food,"('Bukit Merah', 'Singapore')"
6132,Bukit Merah,Singapore,1.2806275,103.8305915,Books Actually,Bookstore,Shop & Service,"('Bukit Merah', 'Singapore')"
6133,Bukit Merah,Singapore,1.2806275,103.8305915,Yoga Movement - The Pod,Yoga Studio,Outdoors & Recreation,"('Bukit Merah', 'Singapore')"
6134,Bukit Merah,Singapore,1.2806275,103.8305915,Woods In The Books,Bookstore,Shop & Service,"('Bukit Merah', 'Singapore')"
6135,Bukit Merah,Singapore,1.2806275,103.8305915,Creamier,Ice Cream Shop,Food,"('Bukit Merah', 'Singapore')"
6136,Bukit Merah,Singapore,1.2806275,103.8305915,Forty Hands,Café,Food,"('Bukit Merah', 'Singapore')"
6137,Bukit Merah,Singapore,1.2806275,103.8305915,The Butcher's Wife,Restaurant,Food,"('Bukit Merah', 'Singapore')"
6138,Bukit Merah,Singapore,1.2806275,103.8305915,nana & bird,Boutique,Shop & Service,"('Bukit Merah', 'Singapore')"
6139,Bukit Merah,Singapore,1.2806275,103.8305915,Rite Pizza,Pizza Place,Food,"('Bukit Merah', 'Singapore')"
6140,Bukit Merah,Singapore,1.2806275,103.8305915,Membina Court Hawker,Food Truck,Food,"('Bukit Merah', 'Singapore')"
6141,Singapore River,Singapore,1.28917835,103.84515431766,Clarke Quay Riverside,Waterfront,Outdoors & Recreation,"('Singapore River', 'Singapore')"
6142,Singapore River,Singapore,1.28917835,103.84515431766,Clarke Quay,Shopping Plaza,Shop & Service,"('Singapore River', 'Singapore')"
6143,Singapore River,Singapore,1.28917835,103.84515431766,nomVnom,Vegetarian / Vegan Restaurant,Food,"('Singapore River', 'Singapore')"
6144,Singapore River,Singapore,1.28917835,103.84515431766,Swissôtel Merchant Court,Hotel,Travel & Transport,"('Singapore River', 'Singapore')"
6145,Singapore River,Singapore,1.28917835,103.84515431766,Annalakshmi,Vegetarian / Vegan Restaurant,Food,"('Singapore River', 'Singapore')"
6146,Singapore River,Singapore,1.28917835,103.84515431766,Singapore River,River,Outdoors & Recreation,"('Singapore River', 'Singapore')"
6147,Singapore River,Singapore,1.28917835,103.84515431766,Jumbo Seafood Restaurant,Seafood Restaurant,Food,"('Singapore River', 'Singapore')"
6148,Singapore River,Singapore,1.28917835,103.84515431766,Brewerkz Restaurant & Microbrewery,Brewery,Nightlife Spot,"('Singapore River', 'Singapore')"
6149,Singapore River,Singapore,1.28917835,103.84515431766,Zouk,Nightclub,Nightlife Spot,"('Singapore River', 'Singapore')"
6150,Singapore River,Singapore,1.28917835,103.84515431766,Hai Di Lao Hot Pot,Hotpot Restaurant,Food,"('Singapore River', 'Singapore')"
6151,Singapore River,Singapore,1.28917835,103.84515431766,DON DON DONKI,Supermarket,Shop & Service,"('Singapore River', 'Singapore')"
6152,Singapore River,Singapore,1.28917835,103.84515431766,Café Iguana,Mexican Restaurant,Food,"('Singapore River', 'Singapore')"
6153,Singapore River,Singapore,1.28917835,103.84515431766,Energia Fitness Club,Gym,Outdoors & Recreation,"('Singapore River', 'Singapore')"
6154,Singapore River,Singapore,1.28917835,103.84515431766,Le Noir,Lounge,Nightlife Spot,"('Singapore River', 'Singapore')"
6155,Singapore River,Singapore,1.28917835,103.84515431766,HeyTea (HEYTEA),Bubble Tea Shop,Food,"('Singapore River', 'Singapore')"
6156,Singapore River,Singapore,1.28917835,103.84515431766,Shuffle Music Bistro Bar,Diner,Food,"('Singapore River', 'Singapore')"
6157,Singapore River,Singapore,1.28917835,103.84515431766,Yoga Movement,Yoga Studio,Outdoors & Recreation,"('Singapore River', 'Singapore')"
6158,Singapore River,Singapore,1.28917835,103.84515431766,Craftsmen Specialty Coffee @ The Central,Café,Food,"('Singapore River', 'Singapore')"
6159,Singapore River,Singapore,1.28917835,103.84515431766,Get Juiced,Lounge,Nightlife Spot,"('Singapore River', 'Singapore')"
6160,Singapore River,Singapore,1.28917835,103.84515431766,Crazy Elephant,Pub,Nightlife Spot,"('Singapore River', 'Singapore')"
6161,Singapore River,Singapore,1.28917835,103.84515431766,The Chupitos Bar,Bar,Nightlife Spot,"('Singapore River', 'Singapore')"
6162,Singapore River,Singapore,1.28917835,103.84515431766,Astons Specialities,American Restaurant,Food,"('Singapore River', 'Singapore')"
6163,Singapore River,Singapore,1.28917835,103.84515431766,Park Regis Hotel,Hotel,Travel & Transport,"('Singapore River', 'Singapore')"
6164,Singapore River,Singapore,1.28917835,103.84515431766,Hokkaido Ramen Santouka らーめん山頭火 (Hokkaido Ramen Santouka),Ramen Restaurant,Food,"('Singapore River', 'Singapore')"
6165,Singapore River,Singapore,1.28917835,103.84515431766,Muchos,Mexican Restaurant,Food,"('Singapore River', 'Singapore')"
6166,Singapore River,Singapore,1.28917835,103.84515431766,OmNom,Thai Restaurant,Food,"('Singapore River', 'Singapore')"
6167,Singapore River,Singapore,1.28917835,103.84515431766,Spice World Hot Pot 香天下火锅,Hotpot Restaurant,Food,"('Singapore River', 'Singapore')"
6168,Singapore River,Singapore,1.28917835,103.84515431766,Club illusion,Nightclub,Nightlife Spot,"('Singapore River', 'Singapore')"
6169,Singapore River,Singapore,1.28917835,103.84515431766,Aquanova @ Clarke Quay,Bar,Nightlife Spot,"('Singapore River', 'Singapore')"
6170,Singapore River,Singapore,1.28917835,103.84515431766,Shiraz Mazzeh,Middle Eastern Restaurant,Food,"('Singapore River', 'Singapore')"
6171,Singapore River,Singapore,1.28917835,103.84515431766,Quayside Seafood Restaurant,Seafood Restaurant,Food,"('Singapore River', 'Singapore')"
6172,Singapore River,Singapore,1.28917835,103.84515431766,1 Level Up,Sports Bar,Nightlife Spot,"('Singapore River', 'Singapore')"
6173,Singapore River,Singapore,1.28917835,103.84515431766,Clarke Quay Food Street,Food Court,Food,"('Singapore River', 'Singapore')"
6174,Singapore River,Singapore,1.28917835,103.84515431766,Neverland Clarke Quay,Nightclub,Nightlife Spot,"('Singapore River', 'Singapore')"
6175,Singapore River,Singapore,1.28917835,103.84515431766,Shinnpark,Gift Shop,Shop & Service,"('Singapore River', 'Singapore')"
6176,Singapore River,Singapore,1.28917835,103.84515431766,Novotel Singapore Clarke Quay,Hotel,Travel & Transport,"('Singapore River', 'Singapore')"
6177,Singapore River,Singapore,1.28917835,103.84515431766,Highlander Bar & Restaurant,Bar,Nightlife Spot,"('Singapore River', 'Singapore')"
6178,Singapore River,Singapore,1.28917835,103.84515431766,Ikeda Spa Prestige,Spa,Shop & Service,"('Singapore River', 'Singapore')"
6179,Clarke Quay,Singapore,1.28818655,103.84639555444201,28 HongKong Street,Cocktail Bar,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6180,Clarke Quay,Singapore,1.28818655,103.84639555444201,FOC by Nandu Jubany,Spanish Restaurant,Food,"('Clarke Quay', 'Singapore')"
6181,Clarke Quay,Singapore,1.28818655,103.84639555444201,Clarke Quay Riverside,Waterfront,Outdoors & Recreation,"('Clarke Quay', 'Singapore')"
6182,Clarke Quay,Singapore,1.28818655,103.84639555444201,Clarke Quay,Shopping Plaza,Shop & Service,"('Clarke Quay', 'Singapore')"
6183,Clarke Quay,Singapore,1.28818655,103.84639555444201,Shinzo Japanese Cuisine,Japanese Restaurant,Food,"('Clarke Quay', 'Singapore')"
6184,Clarke Quay,Singapore,1.28818655,103.84639555444201,nomVnom,Vegetarian / Vegan Restaurant,Food,"('Clarke Quay', 'Singapore')"
6185,Clarke Quay,Singapore,1.28818655,103.84639555444201,Wine RVLT,Wine Shop,Shop & Service,"('Clarke Quay', 'Singapore')"
6186,Clarke Quay,Singapore,1.28818655,103.84639555444201,Swissôtel Merchant Court,Hotel,Travel & Transport,"('Clarke Quay', 'Singapore')"
6187,Clarke Quay,Singapore,1.28818655,103.84639555444201,Singapore River,River,Outdoors & Recreation,"('Clarke Quay', 'Singapore')"
6188,Clarke Quay,Singapore,1.28818655,103.84639555444201,Song Fa Bak Kut Teh 松发肉骨茶 (Song Fa Bak Kut Teh),Breakfast Spot,Food,"('Clarke Quay', 'Singapore')"
6189,Clarke Quay,Singapore,1.28818655,103.84639555444201,Jumbo Seafood Restaurant,Seafood Restaurant,Food,"('Clarke Quay', 'Singapore')"
6190,Clarke Quay,Singapore,1.28818655,103.84639555444201,RONIN,Café,Food,"('Clarke Quay', 'Singapore')"
6191,Clarke Quay,Singapore,1.28818655,103.84639555444201,Yoga Movement,Yoga Studio,Outdoors & Recreation,"('Clarke Quay', 'Singapore')"
6192,Clarke Quay,Singapore,1.28818655,103.84639555444201,Hai Di Lao Hot Pot,Hotpot Restaurant,Food,"('Clarke Quay', 'Singapore')"
6193,Clarke Quay,Singapore,1.28818655,103.84639555444201,DON DON DONKI,Supermarket,Shop & Service,"('Clarke Quay', 'Singapore')"
6194,Clarke Quay,Singapore,1.28818655,103.84639555444201,Un-Yang-Kor-Dai,Thai Restaurant,Food,"('Clarke Quay', 'Singapore')"
6195,Clarke Quay,Singapore,1.28818655,103.84639555444201,Café Iguana,Mexican Restaurant,Food,"('Clarke Quay', 'Singapore')"
6196,Clarke Quay,Singapore,1.28818655,103.84639555444201,Le Noir,Lounge,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6197,Clarke Quay,Singapore,1.28818655,103.84639555444201,Jumbo Seafood Gallery 珍宝海鮮樓 (Jumbo Seafood Gallery),Seafood Restaurant,Food,"('Clarke Quay', 'Singapore')"
6198,Clarke Quay,Singapore,1.28818655,103.84639555444201,Shuffle Music Bistro Bar,Diner,Food,"('Clarke Quay', 'Singapore')"
6199,Clarke Quay,Singapore,1.28818655,103.84639555444201,Craftsmen Specialty Coffee @ The Central,Café,Food,"('Clarke Quay', 'Singapore')"
6200,Clarke Quay,Singapore,1.28818655,103.84639555444201,Get Juiced,Lounge,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6201,Clarke Quay,Singapore,1.28818655,103.84639555444201,Hotel Bencoolen HongKong St.,Hotel,Travel & Transport,"('Clarke Quay', 'Singapore')"
6202,Clarke Quay,Singapore,1.28818655,103.84639555444201,PUNCH,Bistro,Food,"('Clarke Quay', 'Singapore')"
6203,Clarke Quay,Singapore,1.28818655,103.84639555444201,Haritts Donuts and Coffee,Donut Shop,Food,"('Clarke Quay', 'Singapore')"
6204,Clarke Quay,Singapore,1.28818655,103.84639555444201,HeyTea (HEYTEA),Bubble Tea Shop,Food,"('Clarke Quay', 'Singapore')"
6205,Clarke Quay,Singapore,1.28818655,103.84639555444201,Astons Specialities,American Restaurant,Food,"('Clarke Quay', 'Singapore')"
6206,Clarke Quay,Singapore,1.28818655,103.84639555444201,Park Regis Hotel,Hotel,Travel & Transport,"('Clarke Quay', 'Singapore')"
6207,Clarke Quay,Singapore,1.28818655,103.84639555444201,Hokkaido Ramen Santouka らーめん山頭火 (Hokkaido Ramen Santouka),Ramen Restaurant,Food,"('Clarke Quay', 'Singapore')"
6208,Clarke Quay,Singapore,1.28818655,103.84639555444201,Clover Hotel,Hotel,Travel & Transport,"('Clarke Quay', 'Singapore')"
6209,Clarke Quay,Singapore,1.28818655,103.84639555444201,Muchos,Mexican Restaurant,Food,"('Clarke Quay', 'Singapore')"
6210,Clarke Quay,Singapore,1.28818655,103.84639555444201,OmNom,Thai Restaurant,Food,"('Clarke Quay', 'Singapore')"
6211,Clarke Quay,Singapore,1.28818655,103.84639555444201,Crazy Elephant,Pub,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6212,Clarke Quay,Singapore,1.28818655,103.84639555444201,Club V3 - Live On Stage,Nightclub,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6213,Clarke Quay,Singapore,1.28818655,103.84639555444201,Club illusion,Nightclub,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6214,Clarke Quay,Singapore,1.28818655,103.84639555444201,1 Level Up,Sports Bar,Nightlife Spot,"('Clarke Quay', 'Singapore')"
6215,Clarke Quay,Singapore,1.28818655,103.84639555444201,Shiraz Mazzeh,Middle Eastern Restaurant,Food,"('Clarke Quay', 'Singapore')"
6216,Clarke Quay,Singapore,1.28818655,103.84639555444201,Shinnpark,Gift Shop,Shop & Service,"('Clarke Quay', 'Singapore')"
6217,Clarke Quay,Singapore,1.28818655,103.84639555444201,Ikeda Spa Prestige,Spa,Shop & Service,"('Clarke Quay', 'Singapore')"
6218,Yishun,Singapore,1.4293839,103.8350282,KOI Cafè,Bubble Tea Shop,Food,"('Yishun', 'Singapore')"
6219,Yishun,Singapore,1.4293839,103.8350282,Sushi Tei,Sushi Restaurant,Food,"('Yishun', 'Singapore')"
6220,Yishun,Singapore,1.4293839,103.8350282,Share Tea 歇脚亭,Tea Room,Food,"('Yishun', 'Singapore')"
6221,Yishun,Singapore,1.4293839,103.8350282,Wee Nam Kee,Hainan Restaurant,Food,"('Yishun', 'Singapore')"
6222,Yishun,Singapore,1.4293839,103.8350282,Din Tai Fung 鼎泰豐,Chinese Restaurant,Food,"('Yishun', 'Singapore')"
6223,Yishun,Singapore,1.4293839,103.8350282,Shami Banana Leaf Delights,Indian Restaurant,Food,"('Yishun', 'Singapore')"
6224,Yishun,Singapore,1.4293839,103.8350282,MOS Burger,Burger Joint,Food,"('Yishun', 'Singapore')"
6225,Yishun,Singapore,1.4293839,103.8350282,Guzman Y Gomez,Mexican Restaurant,Food,"('Yishun', 'Singapore')"
6226,Yishun,Singapore,1.4293839,103.8350282,Starbucks,Coffee Shop,Food,"('Yishun', 'Singapore')"
6227,Yishun,Singapore,1.4293839,103.8350282,Arnold's Fried Chicken,Fried Chicken Joint,Food,"('Yishun', 'Singapore')"
6228,Yishun,Singapore,1.4293839,103.8350282,Popular Bookstore,Bookstore,Shop & Service,"('Yishun', 'Singapore')"
6229,Yishun,Singapore,1.4293839,103.8350282,Malaysia Chiak!,Food Court,Food,"('Yishun', 'Singapore')"
